Region,SPI,Year,Month,Values
Chattishgarh,2,1910,7,0.097119224
Chattishgarh,2,1910,8,0.642300096
Chattishgarh,2,1910,9,1.551778488
Chattishgarh,2,1910,10,1.188274097
Chattishgarh,2,1910,11,0.836828678
Chattishgarh,2,1910,12,0.97858248
Chattishgarh,2,1911,1,-0.849978561
Chattishgarh,2,1911,2,-1.507141402
Chattishgarh,2,1911,3,-0.195648247
Chattishgarh,2,1911,4,-0.289361265
Chattishgarh,2,1911,5,-1.110432964
Chattishgarh,2,1911,6,1.240694817
Chattishgarh,2,1911,7,-0.129465422
Chattishgarh,2,1911,8,0.138021006
Chattishgarh,2,1911,9,1.677223721
Chattishgarh,2,1911,10,1.155253284
Chattishgarh,2,1911,11,1.416680066
Chattishgarh,2,1911,12,0.795610261
Chattishgarh,2,1912,1,-0.358737699
Chattishgarh,2,1912,2,1.140529871
Chattishgarh,2,1912,3,1.004300239
Chattishgarh,2,1912,4,-0.313407029
Chattishgarh,2,1912,5,-0.363604477
Chattishgarh,2,1912,6,-2.18164405
Chattishgarh,2,1912,7,-1.225670894
Chattishgarh,2,1912,8,0.433578908
Chattishgarh,2,1912,9,0.560316649
Chattishgarh,2,1912,10,-0.367008074
Chattishgarh,2,1912,11,-0.845488119
Chattishgarh,2,1912,12,0.115822556
Chattishgarh,2,1913,1,-0.479599012
Chattishgarh,2,1913,2,1.42445723
Chattishgarh,2,1913,3,1.59275104
Chattishgarh,2,1913,4,0.073887694
Chattishgarh,2,1913,5,0.348911042
Chattishgarh,2,1913,6,0.345119081
Chattishgarh,2,1913,7,-0.18348653
Chattishgarh,2,1913,8,-1.104555517
Chattishgarh,2,1913,9,-0.993207418
Chattishgarh,2,1913,10,-0.426596074
Chattishgarh,2,1913,11,-0.611052466
Chattishgarh,2,1913,12,0.617539891
Chattishgarh,2,1914,1,0.287684894
Chattishgarh,2,1914,2,-0.948457889
Chattishgarh,2,1914,3,-0.024796644
Chattishgarh,2,1914,4,1.001349292
Chattishgarh,2,1914,5,1.787066288
Chattishgarh,2,1914,6,0.007171626
Chattishgarh,2,1914,7,-0.027069181
Chattishgarh,2,1914,8,0.077093887
Chattishgarh,2,1914,9,-0.215744993
Chattishgarh,2,1914,10,-0.387798403
Chattishgarh,2,1914,11,-2.231197085
Chattishgarh,2,1914,12,-0.337039658
Chattishgarh,2,1915,1,0.832279939
Chattishgarh,2,1915,2,1.280246801
Chattishgarh,2,1915,3,1.201143577
Chattishgarh,2,1915,4,0.876984863
Chattishgarh,2,1915,5,0.673393872
Chattishgarh,2,1915,6,-1.06883431
Chattishgarh,2,1915,7,-1.149634184
Chattishgarh,2,1915,8,0.086020547
Chattishgarh,2,1915,9,0.429140748
Chattishgarh,2,1915,10,0.540236731
Chattishgarh,2,1915,11,1.208637796
Chattishgarh,2,1915,12,0.900713697
Chattishgarh,2,1916,1,-1.343096734
Chattishgarh,2,1916,2,-0.069161669
Chattishgarh,2,1916,3,-0.141907689
Chattishgarh,2,1916,4,-1.384603104
Chattishgarh,2,1916,5,-0.44195797
Chattishgarh,2,1916,6,0.856288105
Chattishgarh,2,1916,7,-0.17221866
Chattishgarh,2,1916,8,-1.359989492
Chattishgarh,2,1916,9,-0.652204712
Chattishgarh,2,1916,10,0.658270044
Chattishgarh,2,1916,11,1.626667201
Chattishgarh,2,1916,12,0.92188565
Chattishgarh,2,1917,1,-0.885146868
Chattishgarh,2,1917,2,1.446409687
Chattishgarh,2,1917,3,1.77965785
Chattishgarh,2,1917,4,0.336532078
Chattishgarh,2,1917,5,0.288397678
Chattishgarh,2,1917,6,1.162445932
Chattishgarh,2,1917,7,0.276085838
Chattishgarh,2,1917,8,-0.254934095
Chattishgarh,2,1917,9,0.6571073
Chattishgarh,2,1917,10,0.976812705
Chattishgarh,2,1917,11,1.070109387
Chattishgarh,2,1917,12,-0.125822106
Chattishgarh,2,1918,1,0.221250561
Chattishgarh,2,1918,2,-0.178636171
Chattishgarh,2,1918,3,-1.150827533
Chattishgarh,2,1918,4,-0.749503774
Chattishgarh,2,1918,5,1.624524718
Chattishgarh,2,1918,6,2.105361551
Chattishgarh,2,1918,7,0.556215092
Chattishgarh,2,1918,8,-0.601259865
Chattishgarh,2,1918,9,-0.048153168
Chattishgarh,2,1918,10,-1.191134058
Chattishgarh,2,1918,11,-1.668809999
Chattishgarh,2,1918,12,0.455643453
Chattishgarh,2,1919,1,2.286903292
Chattishgarh,2,1919,2,2.466853431
Chattishgarh,2,1919,3,1.761424657
Chattishgarh,2,1919,4,0.949269285
Chattishgarh,2,1919,5,0.461875306
Chattishgarh,2,1919,6,1.715517307
Chattishgarh,2,1919,7,1.262736947
Chattishgarh,2,1919,8,0.565534776
Chattishgarh,2,1919,9,0.106237086
Chattishgarh,2,1919,10,-0.03608848
Chattishgarh,2,1919,11,1.262542955
Chattishgarh,2,1919,12,0.681739228
Chattishgarh,2,1920,1,-1.343096734
Chattishgarh,2,1920,2,-1.219850354
Chattishgarh,2,1920,3,0.075313994
Chattishgarh,2,1920,4,0.586478359
Chattishgarh,2,1920,5,0.584934081
Chattishgarh,2,1920,6,-1.490275935
Chattishgarh,2,1920,7,0.00574178
Chattishgarh,2,1920,8,0.604328726
Chattishgarh,2,1920,9,-1.128745015
Chattishgarh,2,1920,10,-1.614422636
Chattishgarh,2,1920,11,-2.060009535
Chattishgarh,2,1920,12,-1.193098416
Chattishgarh,2,1921,1,1.193114869
Chattishgarh,2,1921,2,0.743303674
Chattishgarh,2,1921,3,-2.111493869
Chattishgarh,2,1921,4,-0.512277994
Chattishgarh,2,1921,5,-0.862900435
Chattishgarh,2,1921,6,0.938844174
Chattishgarh,2,1921,7,0.288494255
Chattishgarh,2,1921,8,-0.930003237
Chattishgarh,2,1921,9,-0.393647577
Chattishgarh,2,1921,10,-0.347373012
Chattishgarh,2,1921,11,-0.845488119
Chattishgarh,2,1921,12,-1.193098416
Chattishgarh,2,1922,1,0.76815727
Chattishgarh,2,1922,2,0.818800567
Chattishgarh,2,1922,3,-0.209459985
Chattishgarh,2,1922,4,-0.913255077
Chattishgarh,2,1922,5,-1.191712964
Chattishgarh,2,1922,6,-0.719388822
Chattishgarh,2,1922,7,0.121940064
Chattishgarh,2,1922,8,-0.164288107
Chattishgarh,2,1922,9,-0.380084794
Chattishgarh,2,1922,10,0.184528494
Chattishgarh,2,1922,11,0.196170415
Chattishgarh,2,1922,12,1.170959004
Chattishgarh,2,1923,1,-0.358737699
Chattishgarh,2,1923,2,0.384747521
Chattishgarh,2,1923,3,0.659831439
Chattishgarh,2,1923,4,-0.0818296
Chattishgarh,2,1923,5,-1.041821328
Chattishgarh,2,1923,6,-1.334563112
Chattishgarh,2,1923,7,-1.365349246
Chattishgarh,2,1923,8,0.270670259
Chattishgarh,2,1923,9,1.036675769
Chattishgarh,2,1923,10,0.498480726
Chattishgarh,2,1923,11,0.358443752
Chattishgarh,2,1923,12,-0.169309671
Chattishgarh,2,1924,1,0.890910411
Chattishgarh,2,1924,2,0.565008274
Chattishgarh,2,1924,3,-0.636796004
Chattishgarh,2,1924,4,0.124884231
Chattishgarh,2,1924,5,0.269872234
Chattishgarh,2,1924,6,-1.485248083
Chattishgarh,2,1924,7,-1.818095208
Chattishgarh,2,1924,8,-1.232356012
Chattishgarh,2,1924,9,0.058127049
Chattishgarh,2,1924,10,0.838766699
Chattishgarh,2,1924,11,1.68431714
Chattishgarh,2,1924,12,2.286706076
Chattishgarh,2,1925,1,-1.238003326
Chattishgarh,2,1925,2,-2.043000165
Chattishgarh,2,1925,3,-1.603985435
Chattishgarh,2,1925,4,-0.261063401
Chattishgarh,2,1925,5,1.713689802
Chattishgarh,2,1925,6,1.437817147
Chattishgarh,2,1925,7,1.780517614
Chattishgarh,2,1925,8,2.274052639
Chattishgarh,2,1925,9,0.997148899
Chattishgarh,2,1925,10,-0.358727025
Chattishgarh,2,1925,11,0.305373599
Chattishgarh,2,1925,12,0.373409217
Chattishgarh,2,1926,1,1.425967035
Chattishgarh,2,1926,2,1.157208924
Chattishgarh,2,1926,3,1.620326446
Chattishgarh,2,1926,4,2.376751344
Chattishgarh,2,1926,5,1.600038004
Chattishgarh,2,1926,6,-1.863887922
Chattishgarh,2,1926,7,-1.954606296
Chattishgarh,2,1926,8,0.503084662
Chattishgarh,2,1926,9,1.356485877
Chattishgarh,2,1926,10,0.611300961
Chattishgarh,2,1926,11,0.216829337
Chattishgarh,2,1926,12,-1.024025592
Chattishgarh,2,1927,1,-0.316506088
Chattishgarh,2,1927,2,0.656431435
Chattishgarh,2,1927,3,0.846894514
Chattishgarh,2,1927,4,-0.188355305
Chattishgarh,2,1927,5,-0.776077361
Chattishgarh,2,1927,6,-0.163630455
Chattishgarh,2,1927,7,0.544312933
Chattishgarh,2,1927,8,1.098959957
Chattishgarh,2,1927,9,0.076669686
Chattishgarh,2,1927,10,-0.241829463
Chattishgarh,2,1927,11,0.840587753
Chattishgarh,2,1927,12,0.700385812
Chattishgarh,2,1928,1,-0.634521585
Chattishgarh,2,1928,2,-0.427308972
Chattishgarh,2,1928,3,0.010694497
Chattishgarh,2,1928,4,-0.013663124
Chattishgarh,2,1928,5,-0.381678992
Chattishgarh,2,1928,6,-0.001427075
Chattishgarh,2,1928,7,0.074901077
Chattishgarh,2,1928,8,-0.746486638
Chattishgarh,2,1928,9,-0.917869338
Chattishgarh,2,1928,10,0.340732449
Chattishgarh,2,1928,11,0.547136947
Chattishgarh,2,1928,12,-0.418208989
Chattishgarh,2,1929,1,0.269067869
Chattishgarh,2,1929,2,0.766282234
Chattishgarh,2,1929,3,0.323882879
Chattishgarh,2,1929,4,-1.197898969
Chattishgarh,2,1929,5,-0.928710512
Chattishgarh,2,1929,6,0.60795611
Chattishgarh,2,1929,7,1.731266499
Chattishgarh,2,1929,8,1.849108948
Chattishgarh,2,1929,9,0.67344995
Chattishgarh,2,1929,10,0.426245601
Chattishgarh,2,1929,11,0.510821738
Chattishgarh,2,1929,12,0.976051695
Chattishgarh,2,1930,1,0.967910662
Chattishgarh,2,1930,2,-1.15267673
Chattishgarh,2,1930,3,-0.596705016
Chattishgarh,2,1930,4,1.089044979
Chattishgarh,2,1930,5,0.833204282
Chattishgarh,2,1930,6,0.313955438
Chattishgarh,2,1930,7,0.81328535
Chattishgarh,2,1930,8,-0.173514994
Chattishgarh,2,1930,9,-1.249957297
Chattishgarh,2,1930,10,-0.629774486
Chattishgarh,2,1930,11,1.126040354
Chattishgarh,2,1930,12,2.285400126
Chattishgarh,2,1931,1,0.278411358
Chattishgarh,2,1931,2,0.958935995
Chattishgarh,2,1931,3,0.926084064
Chattishgarh,2,1931,4,-0.242521445
Chattishgarh,2,1931,5,0.060132983
Chattishgarh,2,1931,6,-1.26344944
Chattishgarh,2,1931,7,-1.654641162
Chattishgarh,2,1931,8,-0.138798022
Chattishgarh,2,1931,9,0.419272906
Chattishgarh,2,1931,10,1.076280106
Chattishgarh,2,1931,11,2.114587783
Chattishgarh,2,1931,12,1.306344856
Chattishgarh,2,1932,1,-1.343096734
Chattishgarh,2,1932,2,-0.207596934
Chattishgarh,2,1932,3,0.002889013
Chattishgarh,2,1932,4,-0.506625054
Chattishgarh,2,1932,5,-1.071826573
Chattishgarh,2,1932,6,-1.336132897
Chattishgarh,2,1932,7,-0.091887549
Chattishgarh,2,1932,8,0.38868207
Chattishgarh,2,1932,9,0.420683454
Chattishgarh,2,1932,10,0.72891166
Chattishgarh,2,1932,11,0.653695831
Chattishgarh,2,1932,12,1.298059108
Chattishgarh,2,1933,1,0.527370678
Chattishgarh,2,1933,2,1.662035484
Chattishgarh,2,1933,3,1.375994952
Chattishgarh,2,1933,4,0.156831031
Chattishgarh,2,1933,5,1.885898751
Chattishgarh,2,1933,6,1.251458601
Chattishgarh,2,1933,7,0.408716857
Chattishgarh,2,1933,8,0.064030462
Chattishgarh,2,1933,9,0.70534453
Chattishgarh,2,1933,10,0.456292225
Chattishgarh,2,1933,11,-0.394298625
Chattishgarh,2,1933,12,0.357018864
Chattishgarh,2,1934,1,-0.659569809
Chattishgarh,2,1934,2,-1.486675397
Chattishgarh,2,1934,3,-2.917211855
Chattishgarh,2,1934,4,-0.065500371
Chattishgarh,2,1934,5,-0.368103072
Chattishgarh,2,1934,6,0.377706233
Chattishgarh,2,1934,7,0.372112945
Chattishgarh,2,1934,8,0.304176432
Chattishgarh,2,1934,9,1.196442559
Chattishgarh,2,1934,10,1.32885475
Chattishgarh,2,1934,11,0.747223279
Chattishgarh,2,1934,12,0.381511772
Chattishgarh,2,1935,1,-0.252878405
Chattishgarh,2,1935,2,0.21343529
Chattishgarh,2,1935,3,-0.012859504
Chattishgarh,2,1935,4,0.467295802
Chattishgarh,2,1935,5,0.161374946
Chattishgarh,2,1935,6,-0.838892727
Chattishgarh,2,1935,7,0.531132333
Chattishgarh,2,1935,8,0.444107705
Chattishgarh,2,1935,9,-0.375305068
Chattishgarh,2,1935,10,-0.174512576
Chattishgarh,2,1935,11,-2.142839686
Chattishgarh,2,1935,12,-0.407460142
Chattishgarh,2,1936,1,0.847915532
Chattishgarh,2,1936,2,1.495054921
Chattishgarh,2,1936,3,1.231909262
Chattishgarh,2,1936,4,-0.085940964
Chattishgarh,2,1936,5,0.845041078
Chattishgarh,2,1936,6,2.157751349
Chattishgarh,2,1936,7,2.044023331
Chattishgarh,2,1936,8,0.708175866
Chattishgarh,2,1936,9,0.401616936
Chattishgarh,2,1936,10,0.395973781
Chattishgarh,2,1936,11,0.345715116
Chattishgarh,2,1936,12,0.643612457
Chattishgarh,2,1937,1,-0.268367549
Chattishgarh,2,1937,2,0.907877942
Chattishgarh,2,1937,3,1.349000999
Chattishgarh,2,1937,4,1.711141025
Chattishgarh,2,1937,5,1.377024061
Chattishgarh,2,1937,6,0.070481333
Chattishgarh,2,1937,7,0.910620541
Chattishgarh,2,1937,8,1.476591498
Chattishgarh,2,1937,9,0.995199319
Chattishgarh,2,1937,10,0.501771193
Chattishgarh,2,1937,11,0.057567746
Chattishgarh,2,1937,12,-1.193098416
Chattishgarh,2,1938,1,-0.078164059
Chattishgarh,2,1938,2,0.539197734
Chattishgarh,2,1938,3,0.397430198
Chattishgarh,2,1938,4,-0.588237786
Chattishgarh,2,1938,5,0.47030989
Chattishgarh,2,1938,6,1.050874284
Chattishgarh,2,1938,7,0.54807388
Chattishgarh,2,1938,8,-0.275071784
Chattishgarh,2,1938,9,0.398080368
Chattishgarh,2,1938,10,1.493480741
Chattishgarh,2,1938,11,1.53880668
Chattishgarh,2,1938,12,0.105223426
Chattishgarh,2,1939,1,-0.542159185
Chattishgarh,2,1939,2,0.28971355
Chattishgarh,2,1939,3,1.556594714
Chattishgarh,2,1939,4,1.597122773
Chattishgarh,2,1939,5,-0.157673423
Chattishgarh,2,1939,6,-0.45235428
Chattishgarh,2,1939,7,0.010511578
Chattishgarh,2,1939,8,1.361201784
Chattishgarh,2,1939,9,1.449279289
Chattishgarh,2,1939,10,0.615302124
Chattishgarh,2,1939,11,0.523971424
Chattishgarh,2,1939,12,-0.625601247
Chattishgarh,2,1940,1,-1.343096734
Chattishgarh,2,1940,2,0.098723372
Chattishgarh,2,1940,3,0.761816679
Chattishgarh,2,1940,4,0.946975851
Chattishgarh,2,1940,5,1.076468992
Chattishgarh,2,1940,6,0.697849231
Chattishgarh,2,1940,7,1.309816044
Chattishgarh,2,1940,8,1.537473042
Chattishgarh,2,1940,9,-0.51219183
Chattishgarh,2,1940,10,-1.554771164
Chattishgarh,2,1940,11,0.324845938
Chattishgarh,2,1940,12,0.871085337
Chattishgarh,2,1941,1,1.198210968
Chattishgarh,2,1941,2,0.539197734
Chattishgarh,2,1941,3,0.424153092
Chattishgarh,2,1941,4,-0.166396712
Chattishgarh,2,1941,5,0.190703282
Chattishgarh,2,1941,6,0.574253641
Chattishgarh,2,1941,7,-0.775311474
Chattishgarh,2,1941,8,-2.521890163
Chattishgarh,2,1941,9,-1.872125703
Chattishgarh,2,1941,10,-0.478665062
Chattishgarh,2,1941,11,0.201357368
Chattishgarh,2,1941,12,-0.118812278
Chattishgarh,2,1942,1,0.359509222
Chattishgarh,2,1942,2,1.096098627
Chattishgarh,2,1942,3,0.720230262
Chattishgarh,2,1942,4,0.170829935
Chattishgarh,2,1942,5,-0.007022221
Chattishgarh,2,1942,6,-0.541992029
Chattishgarh,2,1942,7,0.436830647
Chattishgarh,2,1942,8,1.411177941
Chattishgarh,2,1942,9,1.304356071
Chattishgarh,2,1942,10,0.395129643
Chattishgarh,2,1942,11,-1.29734981
Chattishgarh,2,1942,12,-0.797264332
Chattishgarh,2,1943,1,2.443382276
Chattishgarh,2,1943,2,2.011470118
Chattishgarh,2,1943,3,-0.799486496
Chattishgarh,2,1943,4,-0.037359523
Chattishgarh,2,1943,5,0.856817195
Chattishgarh,2,1943,6,0.224951867
Chattishgarh,2,1943,7,0.197820303
Chattishgarh,2,1943,8,0.146884044
Chattishgarh,2,1943,9,1.291265611
Chattishgarh,2,1943,10,1.492170908
Chattishgarh,2,1943,11,-0.335291698
Chattishgarh,2,1943,12,-0.77440118
Chattishgarh,2,1944,1,0.697863682
Chattishgarh,2,1944,2,1.643666786
Chattishgarh,2,1944,3,2.551051884
Chattishgarh,2,1944,4,2.129562904
Chattishgarh,2,1944,5,0.097903969
Chattishgarh,2,1944,6,-1.043631478
Chattishgarh,2,1944,7,0.316488273
Chattishgarh,2,1944,8,1.618566916
Chattishgarh,2,1944,9,0.887804186
Chattishgarh,2,1944,10,0.790720451
Chattishgarh,2,1944,11,1.17853298
Chattishgarh,2,1944,12,-0.594802896
Chattishgarh,2,1945,1,0.670207271
Chattishgarh,2,1945,2,0.521766707
Chattishgarh,2,1945,3,-0.671467249
Chattishgarh,2,1945,4,1.619635655
Chattishgarh,2,1945,5,1.516242927
Chattishgarh,2,1945,6,0.012891591
Chattishgarh,2,1945,7,0.860042665
Chattishgarh,2,1945,8,0.954231275
Chattishgarh,2,1945,9,1.558401575
Chattishgarh,2,1945,10,1.791072832
Chattishgarh,2,1945,11,0.470840708
Chattishgarh,2,1945,12,-0.346630948
Chattishgarh,2,1946,1,-1.343096734
Chattishgarh,2,1946,2,-0.427308972
Chattishgarh,2,1946,3,-0.378381704
Chattishgarh,2,1946,4,0.265626039
Chattishgarh,2,1946,5,0.489857193
Chattishgarh,2,1946,6,0.888940824
Chattishgarh,2,1946,7,0.722418153
Chattishgarh,2,1946,8,0.98756707
Chattishgarh,2,1946,9,0.814851268
Chattishgarh,2,1946,10,-0.463706723
Chattishgarh,2,1946,11,0.068771358
Chattishgarh,2,1946,12,0.887322103
Chattishgarh,2,1947,1,0.738424097
Chattishgarh,2,1947,2,0.963511732
Chattishgarh,2,1947,3,0.557011913
Chattishgarh,2,1947,4,-0.265738724
Chattishgarh,2,1947,5,-1.270198451
Chattishgarh,2,1947,6,-0.691241123
Chattishgarh,2,1947,7,0.672203584
Chattishgarh,2,1947,8,2.179343925
Chattishgarh,2,1947,9,1.984369464
Chattishgarh,2,1947,10,0.961363242
Chattishgarh,2,1947,11,0.100126891
Chattishgarh,2,1947,12,0.485449535
Chattishgarh,2,1948,1,1.33800432
Chattishgarh,2,1948,2,0.50119626
Chattishgarh,2,1948,3,-0.636796004
Chattishgarh,2,1948,4,-0.021519462
Chattishgarh,2,1948,5,0.101299385
Chattishgarh,2,1948,6,0.212425767
Chattishgarh,2,1948,7,0.011192693
Chattishgarh,2,1948,8,0.217455754
Chattishgarh,2,1948,9,0.895058392
Chattishgarh,2,1948,10,0.515726124
Chattishgarh,2,1948,11,0.68488719
Chattishgarh,2,1948,12,1.643479194
Chattishgarh,2,1949,1,-1.106170406
Chattishgarh,2,1949,2,-0.86209222
Chattishgarh,2,1949,3,-0.875019742
Chattishgarh,2,1949,4,-0.813587062
Chattishgarh,2,1949,5,1.037605314
Chattishgarh,2,1949,6,0.109551659
Chattishgarh,2,1949,7,-0.721533562
Chattishgarh,2,1949,8,0.10247607
Chattishgarh,2,1949,9,1.016615573
Chattishgarh,2,1949,10,1.371405439
Chattishgarh,2,1949,11,1.333670277
Chattishgarh,2,1949,12,-0.940198638
Chattishgarh,2,1950,1,-1.106170406
Chattishgarh,2,1950,2,0.823725195
Chattishgarh,2,1950,3,1.730744797
Chattishgarh,2,1950,4,0.869854943
Chattishgarh,2,1950,5,-1.166720273
Chattishgarh,2,1950,6,-0.30756999
Chattishgarh,2,1950,7,-0.073192539
Chattishgarh,2,1950,8,0.038533963
Chattishgarh,2,1950,9,-0.505681204
Chattishgarh,2,1950,10,-1.068002403
Chattishgarh,2,1950,11,-0.376837764
Chattishgarh,2,1950,12,0.857411762
Chattishgarh,2,1951,1,-0.520741201
Chattishgarh,2,1951,2,-1.011164588
Chattishgarh,2,1951,3,1.458566037
Chattishgarh,2,1951,4,2.28103273
Chattishgarh,2,1951,5,1.477971923
Chattishgarh,2,1951,6,-0.595545253
Chattishgarh,2,1951,7,-0.779228754
Chattishgarh,2,1951,8,0.411160805
Chattishgarh,2,1951,9,0.388876884
Chattishgarh,2,1951,10,-0.227863557
Chattishgarh,2,1951,11,0.034939182
Chattishgarh,2,1951,12,-0.906252171
Chattishgarh,2,1952,1,-1.106170406
Chattishgarh,2,1952,2,-0.127261724
Chattishgarh,2,1952,3,0.712791179
Chattishgarh,2,1952,4,0.677704165
Chattishgarh,2,1952,5,0.206802022
Chattishgarh,2,1952,6,-1.090031786
Chattishgarh,2,1952,7,-0.51220423
Chattishgarh,2,1952,8,1.025679412
Chattishgarh,2,1952,9,1.082410168
Chattishgarh,2,1952,10,-0.046472557
Chattishgarh,2,1952,11,-1.131727144
Chattishgarh,2,1952,12,-0.641757025
Chattishgarh,2,1953,1,0.546498407
Chattishgarh,2,1953,2,0.22053358
Chattishgarh,2,1953,3,-1.037920799
Chattishgarh,2,1953,4,0.032631166
Chattishgarh,2,1953,5,-0.007022221
Chattishgarh,2,1953,6,-1.248265301
Chattishgarh,2,1953,7,-0.876478814
Chattishgarh,2,1953,8,0.239725664
Chattishgarh,2,1953,9,0.681607026
Chattishgarh,2,1953,10,0.806796401
Chattishgarh,2,1953,11,0.777076194
Chattishgarh,2,1953,12,-0.978694238
Chattishgarh,2,1954,1,-0.816752913
Chattishgarh,2,1954,2,-1.392400971
Chattishgarh,2,1954,3,-0.857688522
Chattishgarh,2,1954,4,0.070181587
Chattishgarh,2,1954,5,0.114818793
Chattishgarh,2,1954,6,-1.16641024
Chattishgarh,2,1954,7,-1.361855337
Chattishgarh,2,1954,8,-0.809728946
Chattishgarh,2,1954,9,0.91414772
Chattishgarh,2,1954,10,1.047471433
Chattishgarh,2,1954,11,-1.345893406
Chattishgarh,2,1954,12,-0.045618114
Chattishgarh,2,1955,1,0.181582017
Chattishgarh,2,1955,2,-0.800200695
Chattishgarh,2,1955,3,-1.175438948
Chattishgarh,2,1955,4,-0.175138733
Chattishgarh,2,1955,5,0.433506299
Chattishgarh,2,1955,6,0.7396533
Chattishgarh,2,1955,7,-0.001760513
Chattishgarh,2,1955,8,-0.632949194
Chattishgarh,2,1955,9,0.521500175
Chattishgarh,2,1955,10,1.672731361
Chattishgarh,2,1955,11,1.598305994
Chattishgarh,2,1955,12,-1.193098416
Chattishgarh,2,1956,1,-1.053471953
Chattishgarh,2,1956,2,-0.091191417
Chattishgarh,2,1956,3,-0.020805447
Chattishgarh,2,1956,4,-0.971009312
Chattishgarh,2,1956,5,1.46140565
Chattishgarh,2,1956,6,1.282908118
Chattishgarh,2,1956,7,1.129839162
Chattishgarh,2,1956,8,0.917656984
Chattishgarh,2,1956,9,0.272436092
Chattishgarh,2,1956,10,0.155045745
Chattishgarh,2,1956,11,0.493152253
Chattishgarh,2,1956,12,0.186810909
Chattishgarh,2,1957,1,0.140532503
Chattishgarh,2,1957,2,0.199135037
Chattishgarh,2,1957,3,1.185593437
Chattishgarh,2,1957,4,1.123170612
Chattishgarh,2,1957,5,0.097903969
Chattishgarh,2,1957,6,-0.983062031
Chattishgarh,2,1957,7,-0.410758763
Chattishgarh,2,1957,8,0.56812669
Chattishgarh,2,1957,9,-0.581797736
Chattishgarh,2,1957,10,-1.773485706
Chattishgarh,2,1957,11,-0.821019791
Chattishgarh,2,1957,12,-1.193098416
Chattishgarh,2,1958,1,-0.245231586
Chattishgarh,2,1958,2,0.848154948
Chattishgarh,2,1958,3,1.206945818
Chattishgarh,2,1958,4,0.719186043
Chattishgarh,2,1958,5,0.492634617
Chattishgarh,2,1958,6,-1.028352914
Chattishgarh,2,1958,7,-0.219553774
Chattishgarh,2,1958,8,0.075719727
Chattishgarh,2,1958,9,0.347666465
Chattishgarh,2,1958,10,1.5546343
Chattishgarh,2,1958,11,1.506657154
Chattishgarh,2,1958,12,0.826854369
Chattishgarh,2,1959,1,0.684099105
Chattishgarh,2,1959,2,0.38792319
Chattishgarh,2,1959,3,-1.092423906
Chattishgarh,2,1959,4,-1.359170197
Chattishgarh,2,1959,5,-0.806427529
Chattishgarh,2,1959,6,-0.1757813
Chattishgarh,2,1959,7,-0.12109304
Chattishgarh,2,1959,8,0.801928289
Chattishgarh,2,1959,9,1.760300048
Chattishgarh,2,1959,10,1.403562603
Chattishgarh,2,1959,11,0.497584428
Chattishgarh,2,1959,12,-1.08168444
Chattishgarh,2,1960,1,0.427540489
Chattishgarh,2,1960,2,-0.060455777
Chattishgarh,2,1960,3,0.672584942
Chattishgarh,2,1960,4,0.951560244
Chattishgarh,2,1960,5,-0.888816487
Chattishgarh,2,1960,6,-0.677882032
Chattishgarh,2,1960,7,-0.141347669
Chattishgarh,2,1960,8,0.694787194
Chattishgarh,2,1960,9,-0.068566981
Chattishgarh,2,1960,10,-0.022916457
Chattishgarh,2,1960,11,1.080274745
Chattishgarh,2,1960,12,-1.024025592
Chattishgarh,2,1961,1,-0.459803527
Chattishgarh,2,1961,2,0.981708525
Chattishgarh,2,1961,3,0.849203347
Chattishgarh,2,1961,4,-0.552591286
Chattishgarh,2,1961,5,-0.399970955
Chattishgarh,2,1961,6,1.090294828
Chattishgarh,2,1961,7,2.063632663
Chattishgarh,2,1961,8,1.750957171
Chattishgarh,2,1961,9,2.245798065
Chattishgarh,2,1961,10,2.418031
Chattishgarh,2,1961,11,0.850580682
Chattishgarh,2,1961,12,0.352881764
Chattishgarh,2,1962,1,0.22611792
Chattishgarh,2,1962,2,-0.56596777
Chattishgarh,2,1962,3,-0.315932148
Chattishgarh,2,1962,4,0.106857977
Chattishgarh,2,1962,5,0.407631392
Chattishgarh,2,1962,6,-0.570968476
Chattishgarh,2,1962,7,-0.740179918
Chattishgarh,2,1962,8,-1.387642867
Chattishgarh,2,1962,9,-1.454286682
Chattishgarh,2,1962,10,-0.457316109
Chattishgarh,2,1962,11,-0.668068371
Chattishgarh,2,1962,12,0.90868941
Chattishgarh,2,1963,1,0.899978672
Chattishgarh,2,1963,2,-0.918725449
Chattishgarh,2,1963,3,-0.32610731
Chattishgarh,2,1963,4,0.527849573
Chattishgarh,2,1963,5,0.728774856
Chattishgarh,2,1963,6,0.016699316
Chattishgarh,2,1963,7,-0.335671485
Chattishgarh,2,1963,8,-0.241300817
Chattishgarh,2,1963,9,0.581711972
Chattishgarh,2,1963,10,0.681163193
Chattishgarh,2,1963,11,-0.105679105
Chattishgarh,2,1963,12,-1.08168444
Chattishgarh,2,1964,1,-1.281836026
Chattishgarh,2,1964,2,-0.100112108
Chattishgarh,2,1964,3,-0.137532954
Chattishgarh,2,1964,4,-0.342847819
Chattishgarh,2,1964,5,-0.41848703
Chattishgarh,2,1964,6,0.728089728
Chattishgarh,2,1964,7,0.330763754
Chattishgarh,2,1964,8,0.294138674
Chattishgarh,2,1964,9,0.335541233
Chattishgarh,2,1964,10,0.168474365
Chattishgarh,2,1964,11,0.876599169
